Wavelength (nm),Absorbance
218.0,0.12449785831298625
218.9278350515464,0.1681646132832043
219.8556701030928,0.20263453101319545
220.7835051546392,0.17011903947522583
221.71134020618555,0.22553090530417566
222.63917525773195,0.24127180695021763
223.56701030927834,0.2740722317945243
224.49484536082474,0.26135690179406335
225.42268041237114,0.3343460771105893
226.35051546391753,0.39342594700561956
227.27835051546393,0.478753309782994
228.20618556701032,0.4940389892059397
229.1340206185567,0.5957382691799172
230.06185567010309,0.4937243342571336
230.98969072164948,0.6215822571310491
231.91752577319588,0.6346912813257881
232.84536082474227,0.7840460800268053
233.77319587628867,0.6844068734296296
234.70103092783506,0.7340676791802081
235.62886597938143,0.7979884528074959
236.55670103092783,0.7740234378356583
237.48453608247422,0.9062109821895695
238.41237113402062,0.9464929138188366
239.340206185567,1.0432305272226594
240.2680412371134,1.1030060869036435
241.1958762886598,1.2285172136053255
242.12371134020617,1.2292468228301354
243.05154639175257,1.1977803312689275
243.97938144329896,1.2241624015573462
244.90721649484536,1.3333932748998991
245.83505154639175,1.2794844119272197
246.76288659793815,1.4705142413216044
247.69072164948454,1.4679048784867474
248.61855670103094,1.4118531808372736
249.54639175257734,
250.4742268041237,1.5445120223138964
251.4020618556701,1.486126137188628
252.3298969072165,1.5649814606552106
253.2577319587629,1.430877292724588
254.18556701030928,1.4845190073140342
255.11340206185568,1.5151705119421581
256.0412371134021,1.514396055594198
256.96907216494844,1.4836190845579469
257.89690721649487,1.5285222781842351
258.82474226804123,1.4327053665157012
259.75257731958766,1.465406329373238
260.680412371134,1.4630047377364666
261.6082474226804,1.4655002937673258
262.5360824742268,1.4567682477813213
263.4639175257732,1.345276032876992
264.3917525773196,1.3043140888802485
265.319587628866,1.4238702934350276
266.24742268041234,1.3552683846938982
267.17525773195877,1.2798161978616776
268.10309278350513,1.3735045826005958
269.03092783505156,1.280726020491605
269.9587628865979,1.3133336968310434
270.88659793814435,1.2377167713356747
271.8144329896907,1.3179820560022164
272.74226804123714,1.284006697190544
273.6701030927835,1.165811497596074
274.5979381443299,1.2095936407848453
